distance_mm,dest,origin,time,origin_key,origin_x,origin_y,origin_z,origin_r,dest_key,dest_x,dest_y,dest_z,dest_r
71,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739355037.7827618,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
70,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739355038.2947996,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
71,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739355038.8093557,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
71,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739355039.321255,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
70,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739355039.832598,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
71,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739355040.3460462,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
70,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739355040.854827,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
71,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739355041.3646026,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
70,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739355041.8783872,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
71,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739355042.3907213,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
70,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739355042.8995144,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
71,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739355043.4140742,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
71,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739355043.9282186,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
70,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739355044.4379966,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
71,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739355044.9468017,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
70,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739355045.4615657,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
71,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739355045.9774961,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
70,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739355046.483245,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
71,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739355046.9979246,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
70,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739355047.5119956,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
71,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739355048.027293,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
71,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739355048.5417635,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
71,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739355049.049007,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
71,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739355049.5496483,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
70,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739355050.0649087,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
71,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739355050.5793047,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
70,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739355051.092196,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
71,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739355051.6020129,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
70,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739355052.1130786,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
71,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739355052.6218228,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
70,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739355053.1369147,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
71,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739355053.6496484,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
70,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739355054.1618118,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
71,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739355054.6766906,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
70,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739355055.1910803,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
71,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739355055.703399,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
