distance_mm,dest,origin,time,origin_key,origin_x,origin_y,origin_z,origin_r,dest_key,dest_x,dest_y,dest_z,dest_r
71,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739355347.2808342,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
70,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739355347.7933059,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
71,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739355348.3065894,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
70,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739355348.8206282,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
71,"[146, 292, -9, 0]","[172, -13, -9, 0]",1739355349.330428,bottom_right,172.0,-13.0,-9.0,0.0,top_left,146,292,-9,0.0
71,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739355349.8367305,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
70,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739355350.3463967,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
71,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739355350.8561041,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
70,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739355351.3685236,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
71,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739355351.8830214,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
70,"[19, 192, -9, 88]","[146, 292, -9, 0]",1739355352.3913817,top_left,146.0,292.0,-9.0,0.0,bottom_left,19,192,-9,88.0
71,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739355352.9017193,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
70,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739355353.409612,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
71,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739355353.9174228,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
71,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739355354.4326537,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
70,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739355354.9462612,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
71,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739355355.4582887,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
70,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739355355.9720426,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
71,"[294, 80, -9, 18.9]","[19, 192, -9, 88]",1739355356.4823678,bottom_left,19.0,192.0,-9.0,88.0,top_right,294,80,-9,18.9
70,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739355356.9972138,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
71,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739355357.5092504,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
70,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739355358.0222309,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
71,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739355358.5354688,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
71,"[225, 188, -9, 71]","[294, 80, -9, 18.9]",1739355359.0502698,top_right,294.0,80.0,-9.0,18.9,top_middle,225,188,-9,71.0
71,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739355359.564916,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
71,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739355360.0759954,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
70,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739355360.587035,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
71,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739355361.0976558,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
70,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739355361.612082,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
71,"[98, 88, -10, 46]","[225, 188, -9, 71]",1739355362.1207166,top_middle,225.0,188.0,-9.0,71.0,bottom_middle,98,88,-10,46.0
70,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739355362.632437,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
71,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739355363.1394458,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
71,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739355363.651271,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
71,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739355364.1606598,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
71,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739355364.6713943,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
70,"[241, 26, -9, 11]","[98, 88, -10, 46]",1739355365.1853745,bottom_middle,98.0,88.0,-10.0,46.0,right_middle,241,26,-9,11.0
71,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739355365.6903763,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
70,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739355366.1967416,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
71,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739355366.7078085,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
70,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739355367.215542,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
71,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739355367.730715,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
70,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739355368.2404764,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
71,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739355368.7527692,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
71,"[82, 242, -9, 76]","[241, 26, -9, 11]",1739355369.2647486,right_middle,241.0,26.0,-9.0,11.0,left_middle,82,242,-9,76.0
